rain[mm] temperature[°C] irradiance[mümol/s/m2] day_length[h] PET[mm] CO2[ppm]
0 6.35299587249756 400 9.60564685219462 12 402.18
1.800457239151 7.64779758453369 400 9.65446385305769 12 402.18
0 6.99718856811523 400 9.70382753471204 12 402.18
18.5212268829346 6.51756048202515 400 9.75371424240394 12 402.18
14.690336227417 5.41829490661621 400 9.8041009339783 12 402.18
0 10.8500289916992 400 9.85496518830177 12 402.18
2.66115427017212 9.14589405059814 400 9.90628521115303 12 402.18
12.6677408218384 3.81437182426453 400 9.95803983873329 12 402.18
3.18786454200745 2.62564730644226 400 10.0102085389492 12 402.18
0 5.09494638442993 400 10.0627714106186 12 402.18
0.000986914383247495 2.29906940460205 400 10.1157091807475 12 402.18
0.319392532110214 4.75112104415894 400 10.1690032000224 12 402.18
1.36814963817596 7.04236936569214 400 10.2226354366572 12 402.18
3.33478879928589 6.84844541549683 400 10.2765884687329 12 402.18
0.012290601618588 2.628573179245 400 10.3308454751568 12 402.18
0.145435899496078 2.92419862747192 400 10.3853902253685 12 402.18
5.15758323669434 2.8221001625061 400 10.4402070679099 12 402.18
6.28281497955322 4.80776596069336 400 10.4952809179726 12 402.18
2.21890568733215 5.51471042633057 400 10.5505972440285 12 402.18
0.084260106086731 3.68356418609619 400 10.6061420536435 12 402.18
0 2.4917106628418 400 10.6619018785692 12 402.18
0.00510777719318867 1.60058689117432 400 10.7178637591986 12 402.18
0.347305685281754 3.40696167945862 400 10.7740152284684 12 402.18
0.275829643011093 2.20832681655884 400 10.8303442952823 12 402.18
4.58568382263184 3.02810215950012 400 10.8868394275255 12 402.18
0 10.7329845428467 400 10.9434895347339 12 402.18
0.0713041052222252 11.0683069229126 539 11.0002839504767 12 402.18
2.28617453575134 6.27166604995728 539 11.0572124145041 12 402.18
11.5545682907104 2.33174538612366 539 11.1142650547106 12 402.18
4.97056198120117 0.84342086315155 539 11.1714323689551 12 402.18
0.000357917306246236 1.21821963787079 539 11.2287052067769 12 402.18
0.000397916155634448 1.50354409217834 539 11.2860747510439 12 402.18
0.0925211533904076 3.19160628318787 539 11.3435324995607 12 402.18
13.8750333786011 1.83464682102203 539 11.4010702466659 12 402.18
3.92669343948364 1.24048435688019 539 11.4586800648404 12 402.18
5.45549535751343 3.37459516525269 539 11.5163542863472 12 402.18
3.06779146194458 1.85609972476959 539 11.5740854849196 12 402.18
0 3.39997839927673 539 11.6318664575124 12 402.18
14.303617477417 1.34435474872589 539 11.6896902061269 12 402.18
1.05807435512543 2.13851094245911 539 11.7475499197209 12 402.18
0 2.20633602142334 539 11.8054389562086 12 402.18
0.617375612258911 0.720466494560242 539 11.8633508245578 12 402.18
0.000400014250772074 1.78364610671997 539 11.9212791669879 12 402.18
0.00110947340726852 2.72345852851868 539 11.9792177412698 12 402.18
0.000744241871871054 4.4911584854126 539 12.0371604031301 12 402.18
0 5.11338424682617 539 12.0951010887595 12 402.18
0 5.21714496612549 539 12.1530337974235 12 402.18
0.000648635264951736 4.31891441345215 539 12.2109525741747 12 402.18
4.16166400909424 1.21627533435822 539 12.2688514926641 12 402.18
0 3.34701895713806 539 12.3267246380489 12 402.18
0.00076148979132995 3.65232372283936 539 12.3845660899945 12 402.18
0 5.63225746154785 539 12.4423699057667 12 402.18
0.000891307834535837 6.34382581710815 539 12.5001301034125 12 402.18
0 4.53128290176392 539 12.5578406450268 12 402.18
0 4.80055236816406 539 12.6154954201024 12 402.18
0 5.94102239608765 539 12.6730882289621 12 402.18
0.378650575876236 5.32864379882812 539 12.7306127662723 12 402.18
6.28617417532951e-05 5.73117113113403 873 12.7880626046383 12 402.18
5.92212057113647 5.63331079483032 873 12.8454311782815 12 402.18
0 8.99666213989258 873 12.9027117668015 12 402.18
0 7.095862865448 873 12.9598974790268 12 402.18
0.628485918045044 8.23491477966309 873 13.0169812369586 12 402.18
0.565679371356964 10.5943746566772 873 13.0739557598146 12 402.18
0 11.866886138916 873 13.1308135481808 12 402.18
0 14.3914766311646 873 13.1875468682831 12 402.18
0 10.2974262237549 873 13.2441477363886 12 402.18
0 11.2382488250732 873 13.3006079033538 12 402.18
0 14.8733911514282 873 13.356918839335 12 402.18
0 15.7183132171631 873 13.4130717186818 12 402.18
7.44779968261719 12.8131513595581 873 13.4690574050343 12 402.18
0.0943129360675812 10.0788240432739 873 13.5248664366509 12 402.18
1.62416732311249 8.0223217010498 873 13.580489011994 12 402.18
0.791201770305634 6.0565333366394 873 13.6359149756046 12 402.18
0.0379854664206505 6.94675779342651 873 13.6911338043005 12 402.18
0 10.2277154922485 873 13.7461345937367 12 402.18
1.45434498786926 11.1926069259644 873 13.8009060453685 12 402.18
8.12447357177734 12.6652317047119 873 13.855436453863 12 402.18
2.64226961135864 10.5108108520508 873 13.9097136950078 12 402.18
0 10.0284547805786 873 13.9637252141692 12 402.18
3.82070875167847 9.53096866607666 873 14.017458015357 12 402.18
7.94625997543335 11.0296449661255 873 14.0708986509559 12 402.18
15.6560678482056 9.01389694213867 873 14.1240332121882 12 402.18
12.3812818527222 5.88969230651855 873 14.1768473203764 12 402.18
0.000951320573221892 7.7717490196228 873 14.229326119077 12 402.18
4.15082104154862e-05 10.9450407028198 873 14.2814542671631 12 402.18
0.0010681749554351 11.8099412918091 873 14.3332159329339 12 402.18
0 13.9772529602051 873 14.3845947893358 12 402.18
23.4502105712891 9.07915019989014 880 14.4355740103809 12 402.18
0.165805369615555 4.03896856307983 880 14.4861362688527 12 402.18
0.172030448913574 3.83903431892395 880 14.5362637353919 12 402.18
10.0026845932007 4.78564929962158 880 14.5859380790557 12 402.18
0.261246114969254 3.56249952316284 880 14.6351404694494 12 402.18
0.000982150202617049 5.3721604347229 880 14.6838515805257 12 402.18
0 8.59685230255127 880 14.7320515961523 12 402.18
14.1700553894043 10.9843835830688 880 14.7797202175458 12 402.18
5.6587438583374 6.68899059295654 880 14.8268366726694 12 402.18
0 9.83141994476318 880 14.873379727692 12 402.18
2.44611096382141 9.0434684753418 880 14.9193277006016 12 402.18
0 9.34896564483643 880 14.9646584770641 12 402.18
0 12.0933122634888 880 15.0093495286125 12 402.18
0 15.0993967056274 880 15.0533779332477 12 402.18
0.842638611793518 16.5050811767578 880 15.0967203985218 12 402.18
0 16.8073558807373 880 15.1393532871704 12 402.18
0 17.391077041626 880 15.1812526453475 12 402.18
0 17.6136474609375 880 15.2223942335061 12 402.18
0.00800352077931166 16.4947967529297 880 15.2627535599561 12 402.18
66.6178207397461 11.3067407608032 880 15.3023059171143 12 402.18
23.7817039489746 10.6482028961182 880 15.3410264204496 12 402.18
18.804708480835 10.6764459609985 880 15.3788900501047 12 402.18
0.00597702572122216 8.51661396026611 880 15.4158716951597 12 402.18
5.11460638046265 7.2448787689209 880 15.451946200484 12 402.18
0 10.1307258605957 880 15.4870884160974 12 402.18
11.7090272903442 13.5061845779419 880 15.5212732489441 12 402.18
4.73393726348877 10.0138530731201 880 15.5544757169565 12 402.18
0.00119213969446719 12.7588138580322 880 15.5866710052616 12 402.18
0.00106818345375359 16.1176853179932 880 15.6178345243611 12 402.18
0.852045059204102 19.0986289978027 880 15.6479419700873 12 402.18
26.4983539581299 8.82602596282959 880 15.6769693851152 12 402.18
0.283823430538177 10.2367782592773 887 15.7048932217841 12 402.18
0.000642628816422075 13.8190984725952 887 15.7316904059603 12 402.18
0 18.1793727874756 887 15.7573384016467 12 402.18
4.75910043716431 19.5006446838379 887 15.7818152760261 12 402.18
0.0222555249929428 18.3346366882324 887 15.8050997646045 12 402.18
18.1771583557129 15.9766330718994 887 15.8271713361008 12 402.18
0.98315566778183 15.3588905334473 887 15.8480102567176 12 402.18
15.2942876815796 15.4666910171509 887 15.8675976534137 12 402.18
6.67443037033081 15.7408199310303 887 15.8859155757905 12 402.18
1.00339245796204 15.3642520904541 887 15.9029470561977 12 402.18
18.8685836791992 16.2109088897705 887 15.9186761676668 12 402.18
0.116012133657932 16.1731281280518 887 15.9330880792764 12 402.18
1.73482072353363 16.1803550720215 887 15.9461691085687 12 402.18
0.376758337020874 18.7772178649902 887 15.95790677064 12 402.18
7.9837851524353 18.8823299407959 887 15.9682898235497 12 402.18
15.0592012405396 16.2655048370361 887 15.9773083097094 12 402.18
0.950383543968201 15.5901136398315 887 15.9849535929383 12 402.18
1.68380200862885 17.3462505340576 887 15.9912183909005 12 402.18
6.53147220611572 15.945873260498 887 15.9960968026714 12 402.18
2.10680937767029 15.9360504150391 887 15.9995843312153 12 402.18
14.6385564804077 14.4843235015869 887 16.0016779005955 12 402.18
3.67333245277405 14.5374450683594 887 16.0023758677788 12 402.18
2.42461895942688 14.6351766586304 887 16.0016780289394 12 402.18
31.8845119476318 13.5641069412231 887 15.9995856202106 12 402.18
5.05518960952759 13.8632669448853 887 15.996101312879 12 402.18
3.20208263397217 14.7841911315918 887 15.9912292030586 12 402.18
9.90172958374023 13.2126302719116 887 15.9849747959296 12 402.18
2.94439911842346 16.2443733215332 887 15.9773449846669 12 402.18
0 16.7805881500244 887 15.9683480242274 12 402.18
0 22.8763694763184 887 15.9579935002024 12 402.18
0 24.7002449035645 884 15.9462922929793 12 402.18
1.02538311481476 24.5606422424316 884 15.9332565374891 12 402.18
6.42950344085693 19.4508419036865 884 15.9188995788447 12 402.18
0 16.1651554107666 884 15.903235924204 12 402.18
0 17.6265678405762 884 15.8862811912082 12 402.18
0.000937023258302361 19.8349990844727 884 15.8680520533665 12 402.18
20.0784378051758 20.628511428833 884 15.8485661827693 12 402.18
2.97204828262329 19.0539455413818 884 15.8278421905212 12 402.18
0.0577573403716087 21.2184791564941 884 15.8058995652863 12 402.18
5.43890714645386 16.7296142578125 884 15.7827586103433 12 402.18
0.00139536440838128 17.0899486541748 884 15.7584403795368 12 402.18
0.00110905291512609 19.1275272369385 884 15.7329666125088 12 402.18
0 20.1068420410156 884 15.7063596695815 12 402.18
0.000647112145088613 19.1739196777344 884 15.6786424666453 12 402.18
0.00106818345375359 19.6673736572266 884 15.649838410394 12 402.18
0 21.218822479248 884 15.6199713342247 12 402.18
0 22.600435256958 884 15.5890654351032 12 402.18
0 23.9066181182861 884 15.5571452116687 12 402.18
22.1137542724609 23.3183364868164 884 15.5242354038313 12 402.18
24.6354141235352 17.4566955566406 884 15.4903609340888 12 402.18
13.7756872177124 13.8796997070312 884 15.4555468507665 12 402.18
0.530898571014404 12.5671215057373 884 15.4198182733549 12 402.18
0.60741925239563 12.6030759811401 884 15.383200340101 12 402.18
0.000656045391224325 15.0185346603394 884 15.3457181579777 12 402.18
0.00106818345375359 19.1627960205078 884 15.307396755139 12 402.18
0.0638477876782417 22.116735458374 884 15.26826103594 12 402.18
0 23.6825046539307 884 15.2283357385839 12 402.18
2.83866000175476 24.32790184021 884 15.1876453954335 12 402.18
0.0584583096206188 22.4966220855713 884 15.1462142960106 12 402.18
13.5296430587769 20.2611389160156 884 15.1040664526836 12 402.18
0.956035971641541 20.1610927581787 884 15.0612255690316 12 402.18
0 21.1443500518799 854 15.0177150108574 12 402.18
0.337039440870285 21.4509296417236 854 14.973557779808 12 402.18
3.02612996101379 21.2535552978516 854 14.9287764895503 12 402.18
10.9579677581787 19.7708644866943 854 14.8833933444389 12 402.18
0 20.1329860687256 854 14.8374301206052 12 402.18
0.000640830956399441 21.6155414581299 854 14.7909081493889 12 402.18
0.265024572610855 22.6263885498047 854 14.7438483030258 12 402.18
13.108154296875 19.2182006835938 854 14.6962709825034 12 402.18
0 18.116491317749 854 14.6481961074897 12 402.18
0.506330668926239 18.2043724060059 854 14.5996431082387 12 402.18
0 20.9116058349609 854 14.550630919375 12 402.18
33.5798530578613 21.0674915313721 854 14.5011779754579 12 402.18
12.3634653091431 14.9761428833008 854 14.4513022082252 12 402.18
0.00890279095619917 17.3335590362549 854 14.4010210454194 12 402.18
0 18.8271102905273 854 14.3503514110974 12 402.18
19.4530944824219 20.4187145233154 854 14.2993097273292 12 402.18
3.22334718704224 15.4719381332397 854 14.2479119171911 12 402.18
6.39347457885742 13.4912242889404 854 14.1961734089633 12 402.18
0 14.3341073989868 854 14.1441091414441 12 402.18
0.105238951742649 15.9434976577759 854 14.0917335702956 12 402.18
0 18.9438552856445 854 14.0390606753403 12 402.18
4.96375894546509 21.3024806976318 854 13.9861039687313 12 402.18
0 21.3223724365234 854 13.9328765039224 12 402.18
0 21.2987174987793 854 13.8793908853678 12 402.18
0.569674074649811 19.4930210113525 854 13.825659278887 12 402.18
7.63572645187378 17.5458221435547 854 13.7716934226316 12 402.18
0.004778275731951 19.3393135070801 854 13.7175046385974 12 402.18
7.16116619110107 18.6046447753906 854 13.6631038446269 12 402.18
0 15.7573528289795 854 13.6085015668529 12 402.18
0 17.103401184082 854 13.5537079525358 12 402.18
0.000226040763664059 19.7939147949219 854 13.4987327832531 12 402.18
0 21.4293346405029 607 13.4435854884015 12 402.18
0 21.6180782318115 607 13.3882751589755 12 402.18
0.000687981606461108 23.1178798675537 607 13.332810561591 12 402.18
0.0475214049220085 23.8382911682129 607 13.2772001527242 12 402.18
15.1050081253052 24.052827835083 607 13.2214520931392 12 402.18
10.7251844406128 19.0312519073486 607 13.1655742624834 12 402.18
0 19.7167549133301 607 13.1095742740264 12 402.18
0 19.921407699585 607 13.0534594895287 12 402.18
0.0233504641801119 21.0141048431396 607 12.9972370342215 12 402.18
0 19.8282108306885 607 12.9409138118868 12 402.18
0.000854017212986946 19.2589263916016 607 12.8844965200258 12 402.18
14.0068044662476 17.8194179534912 607 12.8279916651066 12 402.18
0.795175611972809 16.163272857666 607 12.7714055778853 12 402.18
0.000972040288615972 17.2285823822021 607 12.7147444287938 12 402.18
0 17.3597755432129 607 12.6580142433921 12 402.18
0.000688325322698802 19.1663455963135 607 12.601220917881 12 402.18
0.000688325322698802 20.5171127319336 607 12.5443702346766 12 402.18
0 20.053596496582 607 12.4874678780451 12 402.18
0 20.4408893585205 607 12.4305194497992 12 402.18
0 20.7237510681152 607 12.3735304850599 12 402.18
0 21.0495796203613 607 12.3165064680847 12 402.18
0.000676957482937723 21.0276794433594 607 12.2594528481667 12 402.18
0 18.6566200256348 607 12.2023750556093 12 402.18
5.51311016082764 16.4422378540039 607 12.1452785177795 12 402.18
2.34524655342102 15.3428659439087 607 12.0881686752454 12 402.18
18.1943855285645 13.5577039718628 607 12.0310509980028 12 402.18
0.664189398288727 13.8492221832275 607 11.973931001795 12 402.18
0 13.4152030944824 607 11.9168142645305 12 402.18
0.000833259546197951 12.6999988555908 607 11.859706442803 12 402.18
0.00107460422441363 12.0239744186401 607 11.8026132885175 12 402.18
0.00138679554220289 13.8055362701416 409 11.7455406656242 12 402.18
0.00156840146519244 14.5852746963501 409 11.6884945669648 12 402.18
0.017618166282773 14.5369100570679 409 11.6314811312302 12 402.18
0.353169232606888 16.0957183837891 409 11.5745066600309 12 402.18
0 15.4066610336304 409 11.5175776350785 12 402.18
0 14.641900062561 409 11.4607007354762 12 402.18
0.000226847769226879 15.6537065505981 409 11.4038828551127 12 402.18
0 16.5526561737061 409 11.3471311201546 12 402.18
1.67875957489014 14.7474317550659 409 11.2904529066285 12 402.18
2.51230120658875 12.7403364181519 409 11.2338558580813 12 402.18
0.0146482223644853 11.5176401138306 409 11.1773479033069 12 402.18
0 11.1045408248901 409 11.1209372741229 12 402.18
0.000157397560542449 8.22764778137207 409 11.0646325231777 12 402.18
0.00380621966905892 6.78110265731812 409 11.0084425417675 12 402.18
0 8.78056049346924 409 10.9523765776362 12 402.18
0 8.90865802764893 409 10.8964442527299 12 402.18
0 7.80004167556763 409 10.8406555808725 12 402.18
0 6.52583408355713 409 10.7850209853255 12 402.18
0.130349203944206 7.04107713699341 409 10.7295513161891 12 402.18
0 6.92770624160767 409 10.6742578675999 12 402.18
0.00211227941326797 6.32526540756226 409 10.6191523946725 12 402.18
0.184464827179909 7.64766883850098 409 10.5642471301283 12 402.18
0.0923749953508377 9.85455513000488 409 10.5095548005502 12 402.18
0 9.35253810882568 409 10.4550886421959 12 402.18
11.0196952819824 10.7671890258789 409 10.4008624162948 12 402.18
0.367159903049469 11.9357995986938 409 10.3468904237511 12 402.18
1.05788135528564 9.61788272857666 409 10.2931875191659 12 402.18
4.04867362976074 8.40681171417236 409 10.2397691240876 12 402.18
2.60973644256592 6.83107948303223 409 10.1866512393927 12 402.18
0 6.03472328186035 409 10.1338504566915 12 402.18
7.8145866394043 6.41930103302002 409 10.0813839686501 12 402.18
8.18064594268799 10.0138692855835 298 10.0292695781092 12 402.18
6.88689374923706 12.0590181350708 298 9.97752570588051 12 402.18
0.0962624773383141 10.899094581604 298 9.92617139708921 12 402.18
0 9.06513214111328 298 9.87522632593013 12 402.18
4.31222179031465e-05 6.69504690170288 298 9.82471079869896 12 402.18
0 7.72918558120728 298 9.7746457549546 12 402.18
0 8.21958446502686 298 9.72505276666619 12 402.18
0 6.98100852966309 298 9.6759540351948 12 402.18
0 7.19323205947876 298 9.62737238595771 12 402.18
1.18785715103149 8.87012386322021 298 9.57933126062234 12 402.18
0 5.35843658447266 298 9.53185470667718 12 402.18
0.349313884973526 4.64134645462036 298 9.48496736422826 12 402.18
20.9293880462646 9.18764591217041 298 9.43869444987316 12 402.18
11.51988697052 4.33259582519531 298 9.393061737509 12 402.18
1.26281118392944 2.21669912338257 298 9.34809553593729 12 402.18
0.622882425785065 1.3084808588028 298 9.30382266313733 12 402.18
3.69442868232727 2.81674814224243 298 9.26027041709 12 402.18
18.9610691070557 5.52122163772583 298 9.21746654304658 12 402.18
6.32503128051758 4.33666706085205 298 9.17543919715279 12 402.18
0 2.42875289916992 298 9.13421690635492 12 402.18
0 1.42184901237488 298 9.09382852453573 12 402.18
0 0.750785946846008 298 9.05430318484963 12 402.18
1.43118917942047 3.60023784637451 298 9.01567024825216 12 402.18
3.57577061653137 6.88411331176758 298 8.97795924824589 12 402.18
0.670456886291504 8.76720523834229 298 8.9411998318949 12 402.18
16.8269920349121 8.75198268890381 298 8.90542169719215 12 402.18
4.09931564331055 5.33363151550293 298 8.87065452689819 12 402.18
0 4.04701328277588 298 8.83692791900549 12 402.18
0 14.556981086731 298 8.80427131402049 12 402.18
0.000215568565181457 10.8549041748047 298 8.77271391929392 12 402.18
0 9.13986873626709 201 8.74228463066933 12 402.18
0 6.27124500274658 201 8.71301195175941 12 402.18
0.00565487518906593 5.76339769363403 201 8.68492391119908 12 402.18
1.06402361392975 6.13886737823486 201 8.65804797826275 12 402.18
0 6.48934268951416 201 8.63241097726992 12 402.18
0.000217342007090338 1.28705656528473 201 8.60803900123841 12 402.18
2.94635829050094e-05 -1.11669301986694 201 8.58495732527614 12 402.18
0.00049318588571623 -1.12657964229584 201 8.56319032023111 12 402.18
0 0.822576880455017 201 8.54276136714313 12 402.18
0 0.998037159442902 201 8.52369277306066 12 402.18
0 2.34671688079834 201 8.50600568879976 12 402.18
0.000317596801323816 0.413810968399048 201 8.48972002923035 12 402.18
0 -0.35941407084465 201 8.47485439667633 12 402.18
0 -0.324695378541946 201 8.461426008011 12 402.18
0.00049318588571623 -1.57532846927643 201 8.44945062601662 12 402.18
0.00110900716390461 -0.765595674514771 201 8.43894249555747 12 402.18
0 -0.298350751399994 201 8.42991428508877 12 402.18
0 -0.70015561580658 201 8.42237703398996 12 402.18
0.556774914264679 0.698558151721954 201 8.41634010616975 12 402.18
0.00247040041722357 3.19200539588928 201 8.41181115034341 12 402.18
0.00602099020034075 -0.0749256983399391 201 8.40879606732936 12 402.18
0 1.79280424118042 201 8.40729898465396 12 402.18
0 -0.308509439229965 201 8.40732223869076 12 402.18
0 -0.63125216960907 201 8.40886636449423 12 402.18
0 -0.00630550552159548 201 8.41193009341954 12 402.18
1.14176189899445 1.69757473468781 201 8.41651035854983 12 402.18
0 1.35563838481903 201 8.42260230788233 12 402.18
0.000608811213169247 -0.337396651506424 201 8.43019932515464 12 402.18
0.000144840523716994 -0.0752289071679115 201 8.43929305812544 12 402.18
0.0179268531501293 -0.205906569957733 201 8.44987345405829 12 402.18
0.262279450893402 2.64177775382996 201 8.46192880209661 12 402.18
0.365039974451065 5.63067960739136 210 8.47980530588785 12 404.41
0 6.67026472091675 210 8.49520205519924 12 404.41
0.792671680450439 5.17284917831421 210 8.51202397667475 12 404.41
0.00177969213109463 2.19121789932251 210 8.53025285779958 12 404.41
0 0.113554805517197 210 8.54986915067347 12 404.41
0 -0.54338401556015 210 8.57085204754426 12 404.41
0 -0.706867516040802 210 8.59317955963709 12 404.41
0 -2.0788631439209 210 8.61682859869334 12 404.41
0.000303846958559006 -2.92045855522156 210 8.64177506063332 12 404.41
4.5552716255188 -1.2685010433197 210 8.66799391076203 12 404.41
0 -2.056077003479 210 8.69545926995005 12 404.41
1.53238189220428 -0.267099112272263 210 8.72414450123908 12 404.41
0.39130711555481 -2.65422606468201 210 8.75402229634432 12 404.41
0.000197769302758388 -7.82947158813477 210 8.7850647615532 12 404.41
3.94749808311462 -8.58908843994141 210 8.81724350255092 12 404.41
0.158291652798653 -2.24812412261963 210 8.85052970773675 12 404.41
0 -1.25304913520813 210 8.88489422963188 12 404.41
1.75911462306976 -1.83513963222504 210 8.92030766401721 12 404.41
0.350360214710236 1.59624290466309 210 8.95674042647867 12 404.41
6.62583446502686 4.3101019859314 210 8.99416282607715 12 404.41
0.768421411514282 1.34879493713379 210 9.03254513589975 12 404.41
0.69576495885849 0.029555169865489 210 9.07185766028761 12 404.41
1.44225978851318 -1.76834750175476 210 9.11207079857384 12 404.41
1.13655376434326 -3.65602660179138 210 9.15315510520125 12 404.41
0 -4.65981531143188 210 9.19508134612457 12 404.41
0 -4.28219795227051 210 9.23782055143442 12 404.41
0 -5.31099605560303 210 9.281344064171 12 404.41
0 -7.93630218505859 210 9.32562358532374 12 404.41
0 -7.18442535400391 210 9.37063121503883 12 404.41
0 -7.69437694549561 210 9.41633949008002 12 404.41
0 -5.87166833877563 210 9.46272141760858 12 404.41
0 -7.17167663574219 400 9.50975050536712 12 404.41
0 -7.26591730117798 400 9.55740078836718 12 404.41
0 -5.78739976882935 400 9.60564685219462 12 404.41
0 -4.45899295806885 400 9.65446385305769 12 404.41
0 -1.29697132110596 400 9.70382753471204 12 404.41
0 -0.361188322305679 400 9.75371424240394 12 404.41
7.28386640548706 0.755611002445221 400 9.8041009339783 12 404.41
13.2947216033936 5.02709054946899 400 9.85496518830177 12 404.41
0.875106871128082 3.67007231712341 400 9.90628521115303 12 404.41
0.00263505289331079 2.14792013168335 400 9.95803983873329 12 404.41
0.178952500224113 3.77177095413208 400 10.0102085389492 12 404.41
0.415028899908066 4.60050344467163 400 10.0627714106186 12 404.41
3.92206358909607 3.38460969924927 400 10.1157091807475 12 404.41
0 2.75745177268982 400 10.1690032000224 12 404.41
1.26205348968506 3.04194068908691 400 10.2226354366572 12 404.41
0 2.51228427886963 400 10.2765884687329 12 404.41
0.000676154508255422 -0.211442619562149 400 10.3308454751568 12 404.41
0 0.47770419716835 400 10.3853902253685 12 404.41
0.000452547130407766 -0.0478086173534393 400 10.4402070679099 12 404.41
0 -0.106497429311275 400 10.4952809179726 12 404.41
0.000643869047053158 0.335890650749207 400 10.5505972440285 12 404.41
0.00056486256653443 -0.571684777736664 400 10.6061420536435 12 404.41
3.48262219631579e-05 0.486286729574203 400 10.6619018785692 12 404.41
4.68023633956909 3.15646076202393 400 10.7178637591986 12 404.41
7.95169115066528 3.60615205764771 400 10.7740152284684 12 404.41
0 4.49494123458862 400 10.8303442952823 12 404.41
0.0865701660513878 1.84037733078003 400 10.8868394275255 12 404.41
3.61812114715576 6.45157718658447 400 10.9434895347339 12 404.41
1.58413589000702 8.27799224853516 539 11.0002839504767 12 404.41
0 9.15858936309814 539 11.0572124145041 12 404.41
0 10.5999460220337 539 11.1142650547106 12 404.41
0.247374564409256 5.21825838088989 539 11.1714323689551 12 404.41
0 3.18064141273499 539 11.2287052067769 12 404.41
0 4.42021656036377 539 11.2860747510439 12 404.41
3.80413603782654 6.40970754623413 539 11.3435324995607 12 404.41
4.21695518493652 4.71226835250854 539 11.4010702466659 12 404.41
4.55441761016846 4.94993591308594 539 11.4586800648404 12 404.41
0.11517971009016 6.75481510162354 539 11.5163542863472 12 404.41
0.000893475604243577 6.48860359191895 539 11.5740854849196 12 404.41
0 11.3942556381226 539 11.6318664575124 12 404.41
4.14317893981934 6.55901765823364 539 11.6896902061269 12 404.41
8.56663131713867 4.38793754577637 539 11.7475499197209 12 404.41
0.934590101242065 4.06377744674683 539 11.8054389562086 12 404.41
3.61312675476074 4.7661714553833 539 11.8633508245578 12 404.41
10.2635936737061 8.69287490844727 539 11.9212791669879 12 404.41
0.000912523828446865 7.77158737182617 539 11.9792177412698 12 404.41
0 6.81055688858032 539 12.0371604031301 12 404.41
0 6.98913431167603 539 12.0951010887595 12 404.41
0.00110908038914204 5.81652212142944 539 12.1530337974235 12 404.41
0 7.60150241851807 539 12.2109525741747 12 404.41
0.00106839102227241 8.75147342681885 539 12.2688514926641 12 404.41
0 9.64350605010986 539 12.3267246380489 12 404.41
0.129632472991943 11.2574872970581 539 12.3845660899945 12 404.41
4.66920185089111 8.25514793395996 539 12.4423699057667 12 404.41
0 11.2481355667114 539 12.5001301034125 12 404.41
0 10.857834815979 539 12.5578406450268 12 404.41
1.6633220911026 10.1118698120117 539 12.6154954201024 12 404.41
0.338172048330307 6.01602029800415 539 12.6730882289621 12 404.41
0.00100640195887536 10.8627901077271 539 12.7306127662723 12 404.41
0.000643869047053158 8.50081253051758 873 12.7880626046383 12 404.41
0 9.51625919342041 873 12.8454311782815 12 404.41
0 8.03473281860352 873 12.9027117668015 12 404.41
0.000643869047053158 8.73950099945068 873 12.9598974790268 12 404.41
0 10.8118543624878 873 13.0169812369586 12 404.41
0 12.3134384155273 873 13.0739557598146 12 404.41
0 13.1688632965088 873 13.1308135481808 12 404.41
0 13.3500604629517 873 13.1875468682831 12 404.41
0.0139965927228332 10.8310737609863 873 13.2441477363886 12 404.41
0.146112367510796 12.5312604904175 873 13.3006079033538 12 404.41
0.754539430141449 13.159912109375 873 13.356918839335 12 404.41
0.82487815618515 10.2176961898804 873 13.4130717186818 12 404.41
0 9.72728252410889 873 13.4690574050343 12 404.41
0 8.19430446624756 873 13.5248664366509 12 404.41
0.000322192121529952 8.13040447235107 873 13.580489011994 12 404.41
0 11.57546043396 873 13.6359149756046 12 404.41
0 13.8542423248291 873 13.6911338043005 12 404.41
0 15.7548608779907 873 13.7461345937367 12 404.41
0.000577381812036037 10.8749122619629 873 13.8009060453685 12 404.41
0 11.7263708114624 873 13.855436453863 12 404.41
0 12.967869758606 873 13.9097136950078 12 404.41
0 10.3310661315918 873 13.9637252141692 12 404.41
3.54673361778259 10.3453454971313 873 14.017458015357 12 404.41
12.1865177154541 6.86436796188354 873 14.0708986509559 12 404.41
7.53226947784424 6.61822080612183 873 14.1240332121882 12 404.41
1.09211623668671 2.98151278495789 873 14.1768473203764 12 404.41
2.61738395690918 1.86647248268127 873 14.229326119077 12 404.41
0.000585908477660269 2.35971808433533 873 14.2814542671631 12 404.41
0.000726081721950322 5.64361047744751 873 14.3332159329339 12 404.41
0.245844691991806 8.07576274871826 873 14.3845947893358 12 404.41
0 7.58010339736938 880 14.4355740103809 12 404.41
0.64131110906601 9.37183856964111 880 14.4861362688527 12 404.41
41.8829727172852 9.28878688812256 880 14.5362637353919 12 404.41
10.7124061584473 2.65416169166565 880 14.5859380790557 12 404.41
20.9699382781982 2.99073076248169 880 14.6351404694494 12 404.41
8.24201965332031 2.96876788139343 880 14.6838515805257 12 404.41
0.000461036164779216 6.83946704864502 880 14.7320515961523 12 404.41
0 10.4848537445068 880 14.7797202175458 12 404.41
9.52601909637451 6.27273082733154 880 14.8268366726694 12 404.41
1.5312420129776 9.63379001617432 880 14.873379727692 12 404.41
